Project_Name;date;Resource_Handling;Assignment;Exception_Handling;Misused_Functionality;Synchronization;Null_Pointer;Logging;Complexity;Cohesion;Coupling;Encapsulation;Resource_Handling_Eval;Assignment_Eval;Exception_Handling_Eval;Misused_Functionality_Eval;Synchronization_Eval;Null_Pointer_Eval;Logging_Eval;Complexity_Eval;Cohesion_Eval;Coupling_Eval;Encapsulation_Eval;Confidentiality_Eval;Integrity_Eval;Availability_Eval;Security_Index
34 retrofit-32ace0894882a98f56cd509fee1bcc7dff804347;2017-09-22;0.040359094;0.044340359;0.002380952;0.011046058;0.000351288;0.001249024;0.001053864;19.02544887;129.8483216;17.79703357;2.072092116;0.659864745;0.723557922;0.465116279;0.425;0.707259953;0.553919929;0.357142857;0.624996721;0.823751131;0.416800777;0.453490526;0.580867651;0.565815453;0.572249215;0.572920142
35 retrofit-b5507b8c7a30af731d43f80578473349ef0468bd;2017-09-29;0.041327555;0.045167882;0.002466265;0.011239122;0.000317091;0.001268365;0.000951274;18.31444879;120.4200402;17.07289575;1.917380122;0.651186781;0.716116167;0.453488372;0.415;0.73575732;0.547012548;0.380952381;0.64065724;0.836647876;0.429094773;0.473959987;0.580259569;0.567014537;0.574393939;0.573831959
36 retrofit-93e2d1e0460b9f19b03036baaa6f554dcb6441dc;2017-10-06;0.041411204;0.045370143;0.00245244;0.01124619;0.000315314;0.001261255;0.000945941;18.23841222;119.7485198;17.12118558;1.915040465;0.650437239;0.714297273;0.453488372;0.415;0.737238552;0.549551804;0.380952381;0.642332025;0.837566435;0.428274834;0.474264317;0.580176853;0.567130202;0.574928426;0.574021086
37 retrofit-777b520523ceb85e8d2aba1b4964352d1ed1c35c;2017-10-13;0.041565224;0.04555238;0.002364066;0.011326347;0.000246992;0.001270245;0.000952683;18.31999577;120.5786669;17.2211284;1.927560778;0.649057137;0.712658454;0.465116279;0.41;0.794173341;0.546341242;0.380952381;0.640535062;0.836430894;0.426577237;0.472610352;0.585884786;0.575166703;0.582638942;0.581172021
38 retrofit-223d9e753ca4548c3fcd24954e1562104d9ee62e;2017-10-20;0.041565224;0.04555238;0.002364066;0.011326347;0.000246992;0.001270245;0.000952683;18.31999577;120.5786669;17.2211284;1.927560778;0.649057137;0.712658454;0.465116279;0.41;0.794173341;0.546341242;0.380952381;0.640535062;0.836430894;0.426577237;0.472610352;0.585884786;0.575166703;0.582638942;0.581172021
39 retrofit-62a4a8308015f5efb51e20089fb8280d4454ed74;2017-10-27;0.041307261;0.045190556;0.002508677;0.0112375;0.000240558;0.001237156;0.000927867;18.15316678;117.5350356;17.04024193;1.934808756;0.651368625;0.715912263;0.441860465;0.415;0.799534921;0.558158601;0.380952381;0.644209644;0.840594213;0.42964819;0.471644437;0.585873791;0.576329449;0.584620942;0.5822165
40 retrofit-10fce83aab31fc7c738178cfd2833363e3c8e6fd;2017-11-03;0.041307261;0.045190556;0.002508677;0.0112375;0.000240558;0.001237156;0.000927867;18.15316678;117.5350356;17.04024193;1.934808756;0.651368625;0.715912263;0.441860465;0.415;0.799534921;0.558158601;0.380952381;0.644209644;0.840594213;0.42964819;0.471644437;0.585873791;0.576329449;0.584620942;0.5822165
41 retrofit-99c0b85d6cf4e8b80952fa7fc281f546e2de284c;2017-11-10;0.041307261;0.045190556;0.002508677;0.0112375;0.000240558;0.001237156;0.000927867;18.15316678;117.5350356;17.04024193;1.934808756;0.651368625;0.715912263;0.441860465;0.415;0.799534921;0.558158601;0.380952381;0.644209644;0.840594213;0.42964819;0.471644437;0.585873791;0.576329449;0.584620942;0.5822165
42 retrofit-47cc621c7736cace218be341f9b480add64c9083;2017-11-17;0.041307261;0.045190556;0.002508677;0.0112375;0.000240558;0.001237156;0.000927867;18.15316678;117.5350356;17.04024193;1.934808756;0.651368625;0.715912263;0.441860465;0.415;0.799534921;0.558158601;0.380952381;0.644209644;0.840594213;0.42964819;0.471644437;0.585873791;0.576329449;0.584620942;0.5822165
43 retrofit-dec2f1a675a77c12bd28f8f9a25a45a9cc31888d;2017-11-24;0.041406961;0.045281493;0.002526869;0.011151915;0.000269533;0.00128028;0.001044439;17.89329874;115.2436913;17.07395303;1.896870052;0.650475263;0.715094486;0.441860465;0.42;0.775389419;0.542757031;0.357142857;0.649933509;0.843728494;0.4290761;0.476672489;0.581587472;0.571542711;0.57611989;0.576359049
